organelle	from_haplotype	to_haplotype	mutation_steps	alternative_link
cpDNA	H120	H112	31	TRUE
cpDNA	H120	H113	31	TRUE
cpDNA	H142	H113	31	TRUE
cpDNA	H140	H117	31	TRUE
cpDNA	H141	H117	31	TRUE
cpDNA	H143	H140	31	TRUE
cpDNA	H136	H001	32	TRUE
cpDNA	H043	H003	32	TRUE
cpDNA	H110	H005	32	TRUE
cpDNA	H008	H006	32	TRUE
cpDNA	H040	H006	32	TRUE
cpDNA	H077	H010	32	TRUE
cpDNA	H090	H043	32	TRUE
cpDNA	H149	H043	32	TRUE
cpDNA	H103	H099	32	TRUE
cpDNA	H104	H100	32	TRUE
cpDNA	H118	H111	32	TRUE
cpDNA	H119	H111	32	TRUE
cpDNA	H118	H112	32	TRUE
cpDNA	H119	H112	32	TRUE
cpDNA	H118	H113	32	TRUE
cpDNA	H139	H113	32	TRUE
cpDNA	H120	H114	32	TRUE
cpDNA	H142	H114	32	TRUE
cpDNA	H133	H120	32	TRUE
cpDNA	H140	H135	32	TRUE
cpDNA	H011	H001	33	TRUE
cpDNA	H137	H001	33	TRUE
cpDNA	H144	H001	33	TRUE
cpDNA	H008	H003	33	TRUE
cpDNA	H040	H003	33	TRUE
cpDNA	H045	H004	33	TRUE
cpDNA	H113	H005	33	TRUE
cpDNA	H042	H006	33	TRUE
cpDNA	H093	H006	33	TRUE
cpDNA	H097	H006	33	TRUE
cpDNA	H090	H008	33	TRUE
cpDNA	H149	H008	33	TRUE
cpDNA	H090	H040	33	TRUE
cpDNA	H149	H040	33	TRUE
cpDNA	H046	H045	33	TRUE
cpDNA	H091	H045	33	TRUE
cpDNA	H150	H045	33	TRUE
cpDNA	H079	H076	33	TRUE
cpDNA	H119	H110	33	TRUE
cpDNA	H133	H111	33	TRUE
cpDNA	H133	H112	33	TRUE
cpDNA	H118	H114	33	TRUE
cpDNA	H139	H114	33	TRUE
cpDNA	H133	H118	33	TRUE
cpDNA	H133	H119	33	TRUE
cpDNA	H141	H119	33	TRUE
cpDNA	H143	H001	34	TRUE
cpDNA	H042	H003	34	TRUE
cpDNA	H093	H003	34	TRUE
cpDNA	H097	H003	34	TRUE
cpDNA	H114	H005	34	TRUE
cpDNA	H039	H006	34	TRUE
cpDNA	H041	H006	34	TRUE
cpDNA	H094	H006	34	TRUE
cpDNA	H096	H006	34	TRUE
cpDNA	H090	H042	34	TRUE
cpDNA	H149	H042	34	TRUE
cpDNA	H045	H044	34	TRUE
cpDNA	H145	H045	34	TRUE
cpDNA	H151	H045	34	TRUE
cpDNA	H093	H090	34	TRUE
cpDNA	H097	H090	34	TRUE
cpDNA	H149	H093	34	TRUE
cpDNA	H149	H097	34	TRUE
cpDNA	H133	H110	34	TRUE
cpDNA	H119	H113	34	TRUE
cpDNA	H140	H120	34	TRUE
cpDNA	H141	H120	34	TRUE
cpDNA	H142	H140	34	TRUE
cpDNA	H121	H001	35	TRUE
cpDNA	H135	H001	35	TRUE
cpDNA	H039	H003	35	TRUE
cpDNA	H041	H003	35	TRUE
cpDNA	H094	H003	35	TRUE
cpDNA	H096	H003	35	TRUE
cpDNA	H043	H004	35	TRUE
cpDNA	H115	H006	35	TRUE
cpDNA	H035	H029	35	TRUE
cpDNA	H090	H039	35	TRUE
cpDNA	H149	H039	35	TRUE
cpDNA	H090	H041	35	TRUE
cpDNA	H149	H041	35	TRUE
cpDNA	H046	H043	35	TRUE
cpDNA	H091	H043	35	TRUE
cpDNA	H150	H043	35	TRUE
cpDNA	H089	H045	35	TRUE
cpDNA	H146	H045	35	TRUE
cpDNA	H094	H090	35	TRUE
cpDNA	H096	H090	35	TRUE
cpDNA	H149	H094	35	TRUE
cpDNA	H149	H096	35	TRUE
cpDNA	H103	H100	35	TRUE
cpDNA	H140	H111	35	TRUE
cpDNA	H141	H111	35	TRUE
cpDNA	H141	H112	35	TRUE
cpDNA	H133	H113	35	TRUE
cpDNA	H119	H114	35	TRUE
cpDNA	H140	H118	35	TRUE
cpDNA	H141	H118	35	TRUE
cpDNA	H140	H119	35	TRUE
cpDNA	H140	H139	35	TRUE
cpDNA	H117	H001	36	TRUE
cpDNA	H115	H003	36	TRUE
cpDNA	H008	H004	36	TRUE
cpDNA	H040	H004	36	TRUE
cpDNA	H140	H005	36	TRUE
cpDNA	H092	H006	36	TRUE
cpDNA	H095	H006	36	TRUE
cpDNA	H046	H008	36	TRUE
cpDNA	H091	H008	36	TRUE
cpDNA	H150	H008	36	TRUE
cpDNA	H046	H040	36	TRUE
cpDNA	H091	H040	36	TRUE
cpDNA	H150	H040	36	TRUE
cpDNA	H044	H043	36	TRUE
cpDNA	H145	H043	36	TRUE
cpDNA	H151	H043	36	TRUE
cpDNA	H069	H047	36	TRUE
cpDNA	H109	H047	36	TRUE
cpDNA	H069	H048	36	TRUE
cpDNA	H109	H048	36	TRUE
cpDNA	H068	H049	36	TRUE
cpDNA	H115	H090	36	TRUE
cpDNA	H140	H110	36	TRUE
cpDNA	H141	H110	36	TRUE
cpDNA	H133	H114	36	TRUE
cpDNA	H149	H115	36	TRUE
cpDNA	H142	H001	37	TRUE
cpDNA	H092	H003	37	TRUE
cpDNA	H095	H003	37	TRUE
cpDNA	H042	H004	37	TRUE
cpDNA	H093	H004	37	TRUE
cpDNA	H097	H004	37	TRUE
cpDNA	H044	H008	37	TRUE
cpDNA	H145	H008	37	TRUE
cpDNA	H151	H008	37	TRUE
cpDNA	H025	H013	37	TRUE
cpDNA	H033	H029	37	TRUE
cpDNA	H034	H031	37	TRUE
cpDNA	H035	H031	37	TRUE
cpDNA	H044	H040	37	TRUE
cpDNA	H145	H040	37	TRUE
cpDNA	H151	H040	37	TRUE
cpDNA	H046	H042	37	TRUE
cpDNA	H091	H042	37	TRUE
cpDNA	H150	H042	37	TRUE
cpDNA	H089	H043	37	TRUE
cpDNA	H146	H043	37	TRUE
cpDNA	H148	H045	37	TRUE
cpDNA	H093	H046	37	TRUE
cpDNA	H097	H046	37	TRUE
cpDNA	H066	H047	37	TRUE
cpDNA	H068	H047	37	TRUE
cpDNA	H108	H047	37	TRUE
cpDNA	H068	H048	37	TRUE
cpDNA	H069	H049	37	TRUE
cpDNA	H070	H049	37	TRUE
cpDNA	H106	H049	37	TRUE
cpDNA	H109	H049	37	TRUE
cpDNA	H092	H090	37	TRUE
cpDNA	H095	H090	37	TRUE
cpDNA	H093	H091	37	TRUE
cpDNA	H097	H091	37	TRUE
cpDNA	H149	H092	37	TRUE
cpDNA	H150	H093	37	TRUE
cpDNA	H149	H095	37	TRUE
cpDNA	H150	H097	37	TRUE
cpDNA	H140	H112	37	TRUE
cpDNA	H140	H113	37	TRUE
cpDNA	H141	H113	37	TRUE
cpDNA	H139	H001	38	TRUE
cpDNA	H029	H002	38	TRUE
cpDNA	H039	H004	38	TRUE
cpDNA	H041	H004	38	TRUE
cpDNA	H094	H004	38	TRUE
cpDNA	H096	H004	38	TRUE
cpDNA	H089	H008	38	TRUE
cpDNA	H146	H008	38	TRUE
cpDNA	H079	H009	38	TRUE
cpDNA	H025	H014	38	TRUE
cpDNA	H032	H029	38	TRUE
cpDNA	H046	H039	38	TRUE
cpDNA	H091	H039	38	TRUE
cpDNA	H150	H039	38	TRUE
cpDNA	H089	H040	38	TRUE
cpDNA	H146	H040	38	TRUE
cpDNA	H046	H041	38	TRUE
cpDNA	H091	H041	38	TRUE
cpDNA	H150	H041	38	TRUE
cpDNA	H044	H042	38	TRUE
cpDNA	H145	H042	38	TRUE
cpDNA	H151	H042	38	TRUE
cpDNA	H093	H044	38	TRUE
cpDNA	H097	H044	38	TRUE
cpDNA	H147	H045	38	TRUE
cpDNA	H094	H046	38	TRUE
cpDNA	H096	H046	38	TRUE
cpDNA	H070	H047	38	TRUE
cpDNA	H106	H047	38	TRUE
cpDNA	H070	H048	38	TRUE
cpDNA	H106	H048	38	TRUE
cpDNA	H066	H049	38	TRUE
cpDNA	H108	H049	38	TRUE
cpDNA	H094	H091	38	TRUE
cpDNA	H096	H091	38	TRUE
cpDNA	H145	H093	38	TRUE
cpDNA	H151	H093	38	TRUE
cpDNA	H150	H094	38	TRUE
cpDNA	H150	H096	38	TRUE
cpDNA	H145	H097	38	TRUE
cpDNA	H151	H097	38	TRUE
cpDNA	H140	H114	38	TRUE
cpDNA	H141	H114	38	TRUE
cpDNA	H140	H133	38	TRUE
cpDNA	H141	H140	38	TRUE
cpDNA	H120	H001	39	TRUE
cpDNA	H115	H004	39	TRUE
cpDNA	H079	H010	39	TRUE
cpDNA	H030	H029	39	TRUE
cpDNA	H044	H039	39	TRUE
cpDNA	H145	H039	39	TRUE
cpDNA	H151	H039	39	TRUE
cpDNA	H044	H041	39	TRUE
cpDNA	H145	H041	39	TRUE
cpDNA	H151	H041	39	TRUE
cpDNA	H089	H042	39	TRUE
cpDNA	H146	H042	39	TRUE
cpDNA	H094	H044	39	TRUE
cpDNA	H096	H044	39	TRUE
cpDNA	H115	H046	39	TRUE
cpDNA	H055	H049	39	TRUE
cpDNA	H107	H049	39	TRUE
cpDNA	H068	H059	39	TRUE
cpDNA	H093	H089	39	TRUE
cpDNA	H097	H089	39	TRUE
cpDNA	H115	H091	39	TRUE
cpDNA	H146	H093	39	TRUE
cpDNA	H145	H094	39	TRUE
cpDNA	H151	H094	39	TRUE
cpDNA	H145	H096	39	TRUE
cpDNA	H151	H096	39	TRUE
cpDNA	H146	H097	39	TRUE
cpDNA	H150	H115	39	TRUE
cpDNA	H118	H001	40	TRUE
cpDNA	H119	H001	40	TRUE
cpDNA	H092	H004	40	TRUE
cpDNA	H095	H004	40	TRUE
cpDNA	H026	H016	40	TRUE
cpDNA	H027	H016	40	TRUE
cpDNA	H089	H039	40	TRUE
cpDNA	H146	H039	40	TRUE
cpDNA	H089	H041	40	TRUE
cpDNA	H146	H041	40	TRUE
cpDNA	H147	H043	40	TRUE
cpDNA	H115	H044	40	TRUE
cpDNA	H092	H046	40	TRUE
cpDNA	H095	H046	40	TRUE
cpDNA	H055	H047	40	TRUE
cpDNA	H107	H047	40	TRUE
cpDNA	H055	H048	40	TRUE
cpDNA	H067	H048	40	TRUE
cpDNA	H107	H048	40	TRUE
cpDNA	H056	H049	40	TRUE
cpDNA	H068	H058	40	TRUE
cpDNA	H069	H059	40	TRUE
cpDNA	H070	H059	40	TRUE
cpDNA	H106	H059	40	TRUE
cpDNA	H068	H060	40	TRUE
cpDNA	H094	H089	40	TRUE
cpDNA	H096	H089	40	TRUE
cpDNA	H092	H091	40	TRUE
cpDNA	H095	H091	40	TRUE
cpDNA	H150	H092	40	TRUE
cpDNA	H146	H094	40	TRUE
cpDNA	H150	H095	40	TRUE
cpDNA	H146	H096	40	TRUE
cpDNA	H145	H115	40	TRUE
cpDNA	H151	H115	40	TRUE
cpDNA	H133	H001	41	TRUE
cpDNA	H147	H008	41	TRUE
cpDNA	H025	H015	41	TRUE
cpDNA	H028	H016	41	TRUE
cpDNA	H034	H029	41	TRUE
cpDNA	H033	H031	41	TRUE
cpDNA	H147	H040	41	TRUE
cpDNA	H148	H043	41	TRUE
cpDNA	H092	H044	41	TRUE
cpDNA	H095	H044	41	TRUE
cpDNA	H056	H047	41	TRUE
cpDNA	H056	H048	41	TRUE
cpDNA	H067	H049	41	TRUE
cpDNA	H069	H058	41	TRUE
cpDNA	H070	H058	41	TRUE
cpDNA	H106	H058	41	TRUE
cpDNA	H069	H060	41	TRUE
cpDNA	H070	H060	41	TRUE
cpDNA	H106	H060	41	TRUE
cpDNA	H106	H068	41	TRUE
cpDNA	H115	H089	41	TRUE
cpDNA	H145	H092	41	TRUE
cpDNA	H151	H092	41	TRUE
cpDNA	H145	H095	41	TRUE
cpDNA	H151	H095	41	TRUE
cpDNA	H146	H115	41	TRUE
cpDNA	H031	H002	42	TRUE
cpDNA	H148	H008	42	TRUE
cpDNA	H025	H018	42	TRUE
cpDNA	H050	H019	42	TRUE
cpDNA	H148	H039	42	TRUE
cpDNA	H148	H040	42	TRUE
cpDNA	H148	H041	42	TRUE
cpDNA	H147	H042	42	TRUE
cpDNA	H067	H047	42	TRUE
cpDNA	H059	H055	42	TRUE
cpDNA	H107	H059	42	TRUE
cpDNA	H109	H059	42	TRUE
cpDNA	H107	H061	42	TRUE
cpDNA	H108	H066	42	TRUE
cpDNA	H106	H069	42	TRUE
cpDNA	H109	H069	42	TRUE
cpDNA	H106	H070	42	TRUE
cpDNA	H092	H089	42	TRUE
cpDNA	H095	H089	42	TRUE
cpDNA	H146	H092	42	TRUE
cpDNA	H147	H093	42	TRUE
cpDNA	H146	H095	42	TRUE
cpDNA	H147	H097	42	TRUE
cpDNA	H141	H001	43	TRUE
cpDNA	H023	H016	43	TRUE
cpDNA	H025	H017	43	TRUE
cpDNA	H051	H019	43	TRUE
cpDNA	H031	H030	43	TRUE
cpDNA	H147	H039	43	TRUE
cpDNA	H147	H041	43	TRUE
cpDNA	H148	H042	43	TRUE
cpDNA	H058	H055	43	TRUE
cpDNA	H060	H055	43	TRUE
cpDNA	H059	H056	43	TRUE
cpDNA	H107	H058	43	TRUE
cpDNA	H109	H058	43	TRUE
cpDNA	H066	H059	43	TRUE
cpDNA	H108	H059	43	TRUE
cpDNA	H107	H060	43	TRUE
cpDNA	H109	H060	43	TRUE
cpDNA	H068	H061	43	TRUE
cpDNA	H109	H066	43	TRUE
cpDNA	H107	H068	43	TRUE
cpDNA	H109	H068	43	TRUE
cpDNA	H108	H069	43	TRUE
cpDNA	H148	H093	43	TRUE
cpDNA	H147	H094	43	TRUE
cpDNA	H147	H096	43	TRUE
cpDNA	H148	H097	43	TRUE
cpDNA	H052	H019	44	TRUE
cpDNA	H053	H021	44	TRUE
cpDNA	H106	H055	44	TRUE
cpDNA	H058	H056	44	TRUE
cpDNA	H060	H056	44	TRUE
cpDNA	H066	H058	44	TRUE
cpDNA	H108	H058	44	TRUE
cpDNA	H067	H059	44	TRUE
cpDNA	H066	H060	44	TRUE
cpDNA	H108	H060	44	TRUE
cpDNA	H069	H061	44	TRUE
cpDNA	H070	H061	44	TRUE
cpDNA	H106	H061	44	TRUE
cpDNA	H108	H068	44	TRUE
cpDNA	H107	H069	44	TRUE
cpDNA	H107	H070	44	TRUE
cpDNA	H109	H070	44	TRUE
cpDNA	H148	H094	44	TRUE
cpDNA	H148	H096	44	TRUE
cpDNA	H147	H115	44	TRUE
cpDNA	H140	H001	45	TRUE
cpDNA	H024	H016	45	TRUE
cpDNA	H054	H021	45	TRUE
cpDNA	H106	H056	45	TRUE
cpDNA	H067	H058	45	TRUE
cpDNA	H067	H060	45	TRUE
cpDNA	H106	H066	45	TRUE
cpDNA	H108	H070	45	TRUE
cpDNA	H147	H092	45	TRUE
cpDNA	H147	H095	45	TRUE
cpDNA	H148	H115	45	TRUE
cpDNA	H061	H055	46	TRUE
cpDNA	H107	H055	46	TRUE
cpDNA	H109	H055	46	TRUE
cpDNA	H109	H061	46	TRUE
cpDNA	H106	H067	46	TRUE
cpDNA	H148	H092	46	TRUE
cpDNA	H148	H095	46	TRUE
cpDNA	H053	H020	47	TRUE
cpDNA	H108	H055	47	TRUE
cpDNA	H061	H056	47	TRUE
cpDNA	H107	H056	47	TRUE
cpDNA	H109	H056	47	TRUE
cpDNA	H066	H061	47	TRUE
cpDNA	H108	H061	47	TRUE
cpDNA	H107	H066	47	TRUE
cpDNA	H108	H067	47	TRUE
cpDNA	H054	H020	48	TRUE
cpDNA	H053	H022	48	TRUE
cpDNA	H108	H056	48	TRUE
cpDNA	H067	H061	48	TRUE
cpDNA	H107	H067	48	TRUE
cpDNA	H109	H067	48	TRUE
cpDNA	H054	H022	49	TRUE
cpDNA	H132	H037	49	TRUE
cpDNA	H132	H038	50	TRUE
cpDNA	H076	H049	51	TRUE
cpDNA	H076	H047	52	TRUE
cpDNA	H026	H014	54	TRUE
cpDNA	H027	H014	54	TRUE
cpDNA	H076	H059	54	TRUE
cpDNA	H106	H076	54	TRUE
cpDNA	H048	H009	55	TRUE
cpDNA	H067	H009	55	TRUE
cpDNA	H026	H013	55	TRUE
cpDNA	H027	H013	55	TRUE
cpDNA	H028	H014	55	TRUE
cpDNA	H082	H036	55	TRUE
cpDNA	H131	H036	55	TRUE
cpDNA	H076	H058	55	TRUE
cpDNA	H076	H060	55	TRUE
cpDNA	H076	H068	55	TRUE
cpDNA	H108	H076	55	TRUE
cpDNA	H049	H009	56	TRUE
cpDNA	H048	H010	56	TRUE
cpDNA	H067	H010	56	TRUE
cpDNA	H028	H013	56	TRUE
cpDNA	H076	H069	56	TRUE
cpDNA	H076	H070	56	TRUE
cpDNA	H107	H076	56	TRUE
cpDNA	H109	H076	56	TRUE
cpDNA	H047	H009	57	TRUE
cpDNA	H049	H010	57	TRUE
cpDNA	H023	H014	57	TRUE
cpDNA	H079	H048	57	TRUE
cpDNA	H076	H066	57	TRUE
cpDNA	H047	H010	58	TRUE
cpDNA	H023	H013	58	TRUE
cpDNA	H082	H037	58	TRUE
cpDNA	H131	H037	58	TRUE
cpDNA	H077	H048	58	TRUE
cpDNA	H076	H055	58	TRUE
cpDNA	H076	H061	58	TRUE
cpDNA	H076	H067	58	TRUE
cpDNA	H059	H009	59	TRUE
cpDNA	H106	H009	59	TRUE
cpDNA	H024	H014	59	TRUE
cpDNA	H026	H015	59	TRUE
cpDNA	H027	H015	59	TRUE
cpDNA	H082	H038	59	TRUE
cpDNA	H131	H038	59	TRUE
cpDNA	H079	H047	59	TRUE
cpDNA	H077	H049	59	TRUE
cpDNA	H076	H056	59	TRUE
cpDNA	H058	H009	60	TRUE
cpDNA	H060	H009	60	TRUE
cpDNA	H068	H009	60	TRUE
cpDNA	H108	H009	60	TRUE
cpDNA	H059	H010	60	TRUE
cpDNA	H106	H010	60	TRUE
cpDNA	H036	H012	60	TRUE
cpDNA	H024	H013	60	TRUE
cpDNA	H028	H015	60	TRUE
cpDNA	H026	H018	60	TRUE
cpDNA	H027	H018	60	TRUE
cpDNA	H077	H047	60	TRUE
cpDNA	H079	H049	60	TRUE
cpDNA	H069	H009	61	TRUE
cpDNA	H070	H009	61	TRUE
cpDNA	H107	H009	61	TRUE
cpDNA	H109	H009	61	TRUE
cpDNA	H058	H010	61	TRUE
cpDNA	H060	H010	61	TRUE
cpDNA	H068	H010	61	TRUE
cpDNA	H108	H010	61	TRUE
cpDNA	H026	H017	61	TRUE
cpDNA	H027	H017	61	TRUE
cpDNA	H028	H018	61	TRUE
cpDNA	H081	H036	61	TRUE
cpDNA	H056	H009	62	TRUE
cpDNA	H066	H009	62	TRUE
cpDNA	H069	H010	62	TRUE
cpDNA	H070	H010	62	TRUE
cpDNA	H107	H010	62	TRUE
cpDNA	H109	H010	62	TRUE
cpDNA	H023	H015	62	TRUE
cpDNA	H028	H017	62	TRUE
cpDNA	H050	H021	62	TRUE
cpDNA	H130	H036	62	TRUE
cpDNA	H080	H048	62	TRUE
cpDNA	H077	H059	62	TRUE
cpDNA	H079	H066	62	TRUE
cpDNA	H080	H067	62	TRUE
cpDNA	H106	H077	62	TRUE
cpDNA	H108	H079	62	TRUE
cpDNA	H055	H009	63	TRUE
cpDNA	H061	H009	63	TRUE
cpDNA	H056	H010	63	TRUE
cpDNA	H066	H010	63	TRUE
cpDNA	H037	H012	63	TRUE
cpDNA	H023	H018	63	TRUE
cpDNA	H051	H021	63	TRUE
cpDNA	H078	H048	63	TRUE
cpDNA	H080	H049	63	TRUE
cpDNA	H077	H058	63	TRUE
cpDNA	H077	H060	63	TRUE
cpDNA	H078	H067	63	TRUE
cpDNA	H077	H068	63	TRUE
cpDNA	H108	H077	63	TRUE
cpDNA	H109	H079	63	TRUE
cpDNA	H055	H010	64	TRUE
cpDNA	H061	H010	64	TRUE
cpDNA	H038	H012	64	TRUE
cpDNA	H024	H015	64	TRUE
cpDNA	H023	H017	64	TRUE
cpDNA	H052	H021	64	TRUE
cpDNA	H081	H037	64	TRUE
cpDNA	H080	H047	64	TRUE
cpDNA	H078	H049	64	TRUE
cpDNA	H077	H069	64	TRUE
cpDNA	H077	H070	64	TRUE
cpDNA	H107	H077	64	TRUE
cpDNA	H109	H077	64	TRUE
cpDNA	H024	H018	65	TRUE
cpDNA	H050	H020	65	TRUE
cpDNA	H052	H020	65	TRUE
cpDNA	H130	H037	65	TRUE
cpDNA	H081	H038	65	TRUE
cpDNA	H078	H047	65	TRUE
cpDNA	H079	H059	65	TRUE
cpDNA	H077	H066	65	TRUE
cpDNA	H079	H069	65	TRUE
cpDNA	H079	H070	65	TRUE
cpDNA	H106	H079	65	TRUE
cpDNA	H024	H017	66	TRUE
cpDNA	H051	H020	66	TRUE
cpDNA	H050	H022	66	TRUE
cpDNA	H130	H038	66	TRUE
cpDNA	H077	H055	66	TRUE
cpDNA	H079	H058	66	TRUE
cpDNA	H080	H059	66	TRUE
cpDNA	H079	H060	66	TRUE
cpDNA	H077	H061	66	TRUE
cpDNA	H077	H067	66	TRUE
cpDNA	H079	H068	66	TRUE
cpDNA	H098	H071	66	TRUE
cpDNA	H106	H080	66	TRUE
cpDNA	H051	H022	67	TRUE
cpDNA	H077	H056	67	TRUE
cpDNA	H080	H058	67	TRUE
cpDNA	H078	H059	67	TRUE
cpDNA	H080	H060	67	TRUE
cpDNA	H080	H068	67	TRUE
cpDNA	H098	H073	67	TRUE
cpDNA	H098	H074	67	TRUE
cpDNA	H106	H078	67	TRUE
cpDNA	H107	H079	67	TRUE
cpDNA	H108	H080	67	TRUE
cpDNA	H052	H022	68	TRUE
cpDNA	H078	H058	68	TRUE
cpDNA	H078	H060	68	TRUE
cpDNA	H078	H068	68	TRUE
cpDNA	H080	H069	68	TRUE
cpDNA	H080	H070	68	TRUE
cpDNA	H108	H078	68	TRUE
cpDNA	H107	H080	68	TRUE
cpDNA	H109	H080	68	TRUE
cpDNA	H079	H055	69	TRUE
cpDNA	H080	H056	69	TRUE
cpDNA	H079	H061	69	TRUE
cpDNA	H080	H066	69	TRUE
cpDNA	H079	H067	69	TRUE
cpDNA	H078	H069	69	TRUE
cpDNA	H078	H070	69	TRUE
cpDNA	H102	H072	69	TRUE
cpDNA	H105	H072	69	TRUE
cpDNA	H107	H078	69	TRUE
cpDNA	H109	H078	69	TRUE
cpDNA	H080	H055	70	TRUE
cpDNA	H078	H056	70	TRUE
cpDNA	H079	H056	70	TRUE
cpDNA	H080	H061	70	TRUE
cpDNA	H078	H066	70	TRUE
cpDNA	H101	H072	70	TRUE
cpDNA	H104	H072	70	TRUE
cpDNA	H078	H055	71	TRUE
cpDNA	H078	H061	71	TRUE
cpDNA	H102	H071	71	TRUE
cpDNA	H105	H071	71	TRUE
cpDNA	H099	H072	71	TRUE
cpDNA	H103	H072	71	TRUE
cpDNA	H101	H071	72	TRUE
cpDNA	H104	H071	72	TRUE
cpDNA	H102	H073	72	TRUE
cpDNA	H103	H073	72	TRUE
cpDNA	H105	H073	72	TRUE
cpDNA	H102	H074	72	TRUE
cpDNA	H105	H074	72	TRUE
cpDNA	H099	H071	73	TRUE
cpDNA	H103	H071	73	TRUE
cpDNA	H101	H073	73	TRUE
cpDNA	H104	H073	73	TRUE
cpDNA	H101	H074	73	TRUE
cpDNA	H104	H074	73	TRUE
cpDNA	H116	H084	73	TRUE
cpDNA	H129	H116	73	TRUE
cpDNA	H132	H045	74	TRUE
cpDNA	H100	H072	74	TRUE
cpDNA	H099	H073	74	TRUE
cpDNA	H099	H074	74	TRUE
cpDNA	H103	H074	74	TRUE
cpDNA	H126	H116	74	TRUE
cpDNA	H116	H036	75	TRUE
cpDNA	H116	H043	75	TRUE
cpDNA	H116	H085	75	TRUE
cpDNA	H116	H086	75	TRUE
cpDNA	H124	H116	75	TRUE
cpDNA	H116	H008	76	TRUE
cpDNA	H116	H039	76	TRUE
cpDNA	H116	H040	76	TRUE
cpDNA	H116	H041	76	TRUE
cpDNA	H100	H071	76	TRUE
cpDNA	H116	H088	76	TRUE
cpDNA	H116	H038	77	TRUE
cpDNA	H116	H042	77	TRUE
cpDNA	H100	H073	77	TRUE
cpDNA	H100	H074	77	TRUE
cpDNA	H116	H083	77	TRUE
cpDNA	H116	H093	77	TRUE
cpDNA	H116	H097	77	TRUE
cpDNA	H045	H036	78	TRUE
cpDNA	H116	H037	78	TRUE
cpDNA	H132	H043	78	TRUE
cpDNA	H116	H047	78	TRUE
cpDNA	H116	H087	78	TRUE
cpDNA	H116	H094	78	TRUE
cpDNA	H116	H096	78	TRUE
cpDNA	H123	H116	78	TRUE
cpDNA	H125	H116	78	TRUE
cpDNA	H132	H008	79	TRUE
cpDNA	H132	H039	79	TRUE
cpDNA	H132	H040	79	TRUE
cpDNA	H132	H041	79	TRUE
cpDNA	H116	H049	79	TRUE
cpDNA	H116	H079	79	TRUE
cpDNA	H116	H115	79	TRUE
cpDNA	H127	H116	79	TRUE
cpDNA	H116	H006	80	TRUE
cpDNA	H132	H042	80	TRUE
cpDNA	H116	H082	80	TRUE
cpDNA	H116	H092	80	TRUE
cpDNA	H132	H093	80	TRUE
cpDNA	H116	H095	80	TRUE
cpDNA	H132	H097	80	TRUE
cpDNA	H128	H116	80	TRUE
cpDNA	H131	H116	80	TRUE
cpDNA	H116	H003	81	TRUE
cpDNA	H045	H037	81	TRUE
cpDNA	H116	H090	81	TRUE
cpDNA	H132	H094	81	TRUE
cpDNA	H132	H096	81	TRUE
cpDNA	H134	H116	81	TRUE
cpDNA	H149	H116	81	TRUE
cpDNA	H116	H032	82	TRUE
cpDNA	H043	H036	82	TRUE
cpDNA	H045	H038	82	TRUE
cpDNA	H116	H061	82	TRUE
cpDNA	H116	H076	82	TRUE
cpDNA	H132	H115	82	TRUE
cpDNA	H136	H116	82	TRUE
cpDNA	H132	H006	83	TRUE
cpDNA	H036	H008	83	TRUE
cpDNA	H116	H011	83	TRUE
cpDNA	H039	H036	83	TRUE
cpDNA	H040	H036	83	TRUE
cpDNA	H041	H036	83	TRUE
cpDNA	H082	H045	83	TRUE
cpDNA	H131	H045	83	TRUE
cpDNA	H116	H058	83	TRUE
cpDNA	H116	H060	83	TRUE
cpDNA	H116	H066	83	TRUE
cpDNA	H132	H092	83	TRUE
cpDNA	H132	H095	83	TRUE
cpDNA	H116	H108	83	TRUE
cpDNA	H137	H116	83	TRUE
cpDNA	H141	H116	83	TRUE
cpDNA	H144	H116	83	TRUE
cpDNA	H132	H003	84	TRUE
cpDNA	H116	H004	84	TRUE
cpDNA	H042	H036	84	TRUE
cpDNA	H093	H036	84	TRUE
cpDNA	H097	H036	84	TRUE
cpDNA	H116	H046	84	TRUE
cpDNA	H116	H059	84	TRUE
cpDNA	H132	H090	84	TRUE
cpDNA	H116	H091	84	TRUE
cpDNA	H116	H107	84	TRUE
cpDNA	H116	H109	84	TRUE
cpDNA	H143	H116	84	TRUE
cpDNA	H150	H116	84	TRUE
cpDNA	H149	H132	84	TRUE
cpDNA	H116	H012	85	TRUE
cpDNA	H116	H034	85	TRUE
cpDNA	H116	H035	85	TRUE
cpDNA	H094	H036	85	TRUE
cpDNA	H096	H036	85	TRUE
cpDNA	H043	H037	85	TRUE
cpDNA	H116	H044	85	TRUE
cpDNA	H121	H116	85	TRUE
cpDNA	H135	H116	85	TRUE
cpDNA	H145	H116	85	TRUE
cpDNA	H151	H116	85	TRUE
cpDNA	H037	H008	86	TRUE
cpDNA	H116	H029	86	TRUE
cpDNA	H115	H036	86	TRUE
cpDNA	H039	H037	86	TRUE
cpDNA	H040	H037	86	TRUE
cpDNA	H041	H037	86	TRUE
cpDNA	H043	H038	86	TRUE
cpDNA	H116	H069	86	TRUE
cpDNA	H116	H070	86	TRUE
cpDNA	H116	H081	86	TRUE
cpDNA	H116	H089	86	TRUE
cpDNA	H116	H106	86	TRUE
cpDNA	H116	H111	86	TRUE
cpDNA	H116	H112	86	TRUE
