sample_id	step	command
MALV_LP_099_Du-205	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_099_Du-205.organelle.sorted.bam
MALV_LP_100_Du-206	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.tmp.bam -
MALV_LP_100_Du-206	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam
MALV_LP_100_Du-206	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam
MALV_LP_100_Du-206	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam
MALV_LP_100_Du-206	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam
MALV_LP_101_Du-207	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.tmp.bam -
MALV_LP_101_Du-207	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam
MALV_LP_101_Du-207	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam
MALV_LP_101_Du-207	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam
MALV_LP_101_Du-207	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam
MALV_LP_102_Du-208	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.tmp.bam -
MALV_LP_102_Du-208	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam
MALV_LP_102_Du-208	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam
MALV_LP_102_Du-208	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam
MALV_LP_102_Du-208	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam
MALV_LP_103_Du-209	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.tmp.bam -
MALV_LP_103_Du-209	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam
MALV_LP_103_Du-209	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam
MALV_LP_103_Du-209	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam
MALV_LP_103_Du-209	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam
MALV_LP_104_Du-210	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.tmp.bam -
MALV_LP_104_Du-210	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam
MALV_LP_104_Du-210	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam
MALV_LP_104_Du-210	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam
MALV_LP_104_Du-210	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam
OCO_LP_058_Du-115	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.tmp.bam -
OCO_LP_058_Du-115	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam
OCO_LP_058_Du-115	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam
OCO_LP_058_Du-115	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam
OCO_LP_058_Du-115	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam
OCO_LP_059_Du-106	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.tmp.bam -
OCO_LP_059_Du-106	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam
OCO_LP_059_Du-106	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam
OCO_LP_059_Du-106	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam
OCO_LP_059_Du-106	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam
OCO_LP_060_Du-107	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.tmp.bam -
OCO_LP_060_Du-107	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam
OCO_LP_060_Du-107	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam
OCO_LP_060_Du-107	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam
OCO_LP_060_Du-107	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam
OCO_LP_061_Du-108	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.tmp.bam -
OCO_LP_061_Du-108	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam
OCO_LP_061_Du-108	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam
OCO_LP_061_Du-108	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam
OCO_LP_061_Du-108	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam
OCO_LP_062_Du-109	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.tmp.bam -
OCO_LP_062_Du-109	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam
OCO_LP_062_Du-109	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam
OCO_LP_062_Du-109	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam
OCO_LP_062_Du-109	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam
OCO_LP_063_Du-110	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.tmp.bam -
OCO_LP_063_Du-110	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam
OCO_LP_063_Du-110	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam
OCO_LP_063_Du-110	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam
OCO_LP_063_Du-110	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam
OCO_LP_064_Du-111	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.tmp.bam -
OCO_LP_064_Du-111	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam
OCO_LP_064_Du-111	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam
OCO_LP_064_Du-111	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam
OCO_LP_064_Du-111	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam
OCO_LP_065_Du-112	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.tmp.bam -
OCO_LP_065_Du-112	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam
OCO_LP_065_Du-112	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam
OCO_LP_065_Du-112	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam
OCO_LP_065_Du-112	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam
OCO_LP_066_Du-113	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.tmp.bam -
OCO_LP_066_Du-113	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam
OCO_LP_066_Du-113	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam
OCO_LP_066_Du-113	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam
OCO_LP_066_Du-113	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam
OCO_LP_067_Du-114	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.tmp.bam -
OCO_LP_067_Du-114	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam
OCO_LP_067_Du-114	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam
OCO_LP_067_Du-114	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam
OCO_LP_067_Du-114	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam
QUI1_LP_249_Du-648	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.tmp.bam -
QUI1_LP_249_Du-648	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam
QUI1_LP_249_Du-648	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam
QUI1_LP_249_Du-648	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam
QUI1_LP_249_Du-648	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam
