sample_1	sample_2	mash_distance	p_value	shared_hashes	calibrated_candidate	interpretation
CROS_LP_091_Du-187	CY_ALA_LP_357_Du-769	0.0220903	0	33707/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BAL_LP_226_Du-602	0.0461473	0	13583/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BAL_LP_227_Du-603	0.0567738	0	9412/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BAL_LP_228_Du-604	0.0877137	0	3409/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BGL_LP_210_Du-577	0.0475661	0	12923/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BGL_LP_212_Du-579	0.0421615	0	15649/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BOU_LP_288_Du-737	0.0387945	0	17675/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BOU_LP_290_Du-739	0.0239886	0	31180/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BOU_LP_291_Du-740	0.0284435	0	26108/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BOU_LP_292_Du-741	0.0249731	0	29962/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_BOU_LP_354_Du-742	0.0228613	0	32651/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_CAS_LP_328_Du-610	0.0519961	0	11081/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_CAS_LP_329_Du-611	0.0341749	0	20967/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_CAS_LP_330_Du-607	0.0500324	0	11859/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_CAS_LP_331_Du-608	0.0457696	0	13765/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_CAS_LP_332_Du-609	0.0409293	0	16358/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICN_LP_236_Du-614	0.0276739	0	26908/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICN_LP_333_Du-612	0.0392564	0	17380/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICN_LP_334_Du-613	0.0386892	0	17743/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICN_LP_335_Du-615	0.0446476	0	14322/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICN_LP_336_Du-616	0.033182	0	21765/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICS_LP_293_Du-757	0.0309662	0	23679/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICS_LP_295_Du-759	0.0713553	0	5791/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICS_LP_297_Du-761	0.0421152	0	15675/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICS_LP_355_Du-762	0.0297329	0	24831/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HICS_LP_356_Du-763	0.0289612	0	25586/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HUN_LP_264_Du-683	0.0536674	0	10463/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HUN_LP_265_Du-684	0.136581	0	730/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HUN_LP_266_Du-685	0.0489395	0	12318/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HUN_LP_267_Du-686	0.0477036	0	12861/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_HUN_LP_268_Du-687	0.0533676	0	10571/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_RED_LP_202_Du-561	0.223498	0	49/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_SIE_LP_188_Du-445	0.0273971	0	27203/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_SIE_LP_189_Du-446	0.0343754	0	20810/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_SIE_LP_190_Du-447	0.0266752	0	27991/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_SIE_LP_191_Du-448	0.0302021	0	24385/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_WOO_LP_259_Du-664	0.047204	0	13088/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_WOO_LP_260_Du-665	0.0588968	0	8760/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_WOO_LP_261_Du-667	0.0348094	0	20475/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_WOO_LP_262_Du-668	0.046635	0	13352/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	CY_WOO_LP_263_Du-669	0.0373782	0	18616/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DAN_LP_043_Du-68	0.0298728	0	24697/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DAN_LP_044_Du-69	0.0240534	0	31098/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DAN_LP_045_Du-70	0.0195941	0	37434/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DAN_LP_046_Du-71	0.0230123	0	32449/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DAN_LP_047_Du-72	0.0293196	0	25232/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_078_Du-174	0.0445198	0	14387/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_079_Du-175	0.0220003	0	33833/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_080_Du-176	0.0223221	0	33385/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_081_Du-177	0.0194916	0	37598/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_082_Du-178	0.0236035	0	31673/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_083_Du-179	0.0194256	0	37704/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DOV_LP_084_Du-180	0.0186001	0	39063/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-173	0.0364081	0	19294/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-229	0.0684573	0	6370/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-247	0.0304675	0	24137/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-254	0.0329966	0	21918/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-270	0.0376116	0	18457/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-297	0.0327492	0	22124/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-443	0.0492916	0	12168/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU-4A	0.0295815	0	24977/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU014LP012	0.0383261	0	17980/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU037LP013	0.0305117	0	24096/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU059LP015	0.0354916	0	19961/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU078LP011	0.0372616	0	18696/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DU079LP010	0.0452114	0	14039/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_132_Du-283	0.0323025	0	22502/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_133_Du-284	0.0148059	0	46191/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_134_Du-285	0.0147453	0	46318/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_135_Du-286	0.0179533	0	40172/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_136_Du-287	0.0138778	0	48189/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_137_Du-288	0.0334748	0	21526/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_138_Du-289	0.0147544	0	46299/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	DUD_LP_139_Du-290	0.0364361	0	19274/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_179_Du-421	0.0152335	0	45307/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_180_Du-422	0.0166685	0	42498/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_181_Du-423	0.0153896	0	44990/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_182_Du-424	0.0148604	0	46077/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_183_Du-425	0.0187642	0	38788/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_184_Du-426	0.0174567	0	41051/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_185_Du-427	0.0152453	0	45283/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_186_Du-428	0.0211974	0	34984/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRN_LP_187_Du-429	0.0168775	0	42108/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_159_Du-364	0.0304277	0	24174/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_160_Du-365	0.0289241	0	25623/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_161_Du-366	0.0204546	0	36093/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_162_Du-367	0.0242962	0	30793/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_163_Du-368	0.0192611	0	37970/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_164_Du-369	0.0237331	0	31506/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_165_Du-370	0.0174261	0	41106/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_166_Du-371	0.0277572	0	26820/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_167_Du-372	0.0273729	0	27229/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	KIRT_LP_168_Du-373	0.0190176	0	38368/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_095_Du-201	0.0207625	0	35628/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_096_Du-202	0.0152453	0	45283/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_097_Du-203	0.0183483	0	39490/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_098_Du-204	0.0170443	0	41800/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_099_Du-205	0.0158238	0	44123/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_100_Du-206	0.0160907	0	43601/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_101_Du-207	0.0162772	0	43241/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_102_Du-208	0.0163251	0	43149/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_103_Du-209	0.0181915	0	39759/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	MALV_LP_104_Du-210	0.0154163	0	44936/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_058_Du-115	0.0422561	0	15596/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_059_Du-106	0.047873	0	12785/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_060_Du-107	0.0503948	0	11711/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_061_Du-108	0.0341317	0	21001/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_062_Du-109	0.0320824	0	22691/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_063_Du-110	0.0467375	0	13304/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_064_Du-111	0.0483472	0	12575/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_065_Du-112	0.0489629	0	12308/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_066_Du-113	0.0463594	0	13482/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	OCO_LP_067_Du-114	0.048109	0	12680/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_249_Du-648	0.0264406	0	28253/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_250_Du-649	0.0253519	0	29509/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_251_Du-650	0.0491173	0	12242/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_252_Du-651	0.0251027	0	29806/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_253_Du-652	0.0214041	0	34683/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_254_Du-653	0.0445728	0	14360/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_255_Du-654	0.0218689	0	34018/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_257_Du-656	0.0360093	0	19581/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI1_LP_258_Du-657	0.0195659	0	37479/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_243_Du-631	0.0198142	0	37085/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_244_Du-632	0.0385553	0	17830/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_245_Du-633	0.0290901	0	25458/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_246_Du-634	0.0240676	0	31080/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_247_Du-635	0.0207912	0	35585/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_248_Du-636	0.0183378	0	39508/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_337_Du-638	0.0373329	0	18647/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_338_Du-639	0.0417024	0	15909/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_339_Du-640	0.0175943	0	40805/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUI2_LP_340_Du-641	0.0212138	0	34960/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_069_Du-155	0.0382441	0	18034/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_070_Du-156	0.0351214	0	20238/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_071_Du-157	0.0300274	0	24550/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_072_Du-158	0.0301936	0	24393/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_073_Du-159	0.0239453	0	31235/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_074_Du-160	0.0357708	0	19755/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_075_Du-161	0.0167	0	42439/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_076_Du-162	0.0172045	0	41507/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_077_Du-163	0.0168328	0	42191/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	QUIN_LP_318_Du-164	0.0323974	0	22421/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_192_Du-521	0.0157565	0	44256/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_193_Du-522	0.0154699	0	44828/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_194_Du-523	0.0207305	0	35676/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_195_Du-524	0.0186799	0	38929/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_196_Du-525	0.0190103	0	38380/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_197_Du-526	0.0387232	0	17721/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_198_Du-527	0.0163262	0	43147/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_199_Du-528	0.0216026	0	34397/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_200_Du-529	0.0170492	0	41791/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RIC_LP_201_Du-530	0.0166095	0	42609/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_049_Du-85	0.0210064	0	35265/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_050_Du-87	0.0278199	0	26754/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_051_Du-88	0.0339773	0	21123/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_052_Du-89	0.0282903	0	26265/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_053_Du-90	0.0170885	0	41719/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_055_Du-92	0.0322055	0	22585/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_057_Du-94	0.0214664	0	34593/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_315_Du-95	0.0208992	0	35424/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	RSV_LP_316_Du-96	0.027559	0	27030/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_149_Du-343	0.0473395	0	13026/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_150_Du-344	0.036474	0	19247/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_151_Du-345	0.030266	0	24325/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_152_Du-346	0.0326468	0	22210/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_153_Du-347	0.0374616	0	18559/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_154_Du-348	0.0198549	0	37021/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_155_Du-349	0.0390941	0	17483/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_156_Du-350	0.0382229	0	18048/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_157_Du-351	0.0387712	0	17690/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILG_LP_158_Du-352	0.0426657	0	15369/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_346_Du-729	0.0220288	0	33793/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_347_Du-730	0.0189739	0	38440/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_348_Du-731	0.0182817	0	39604/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_349_Du-732	0.0193419	0	37839/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_351_Du-734	0.0189074	0	38550/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	SILR_LP_353_Du-736	0.022239	0	33500/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_027_Du-45	0.0388286	0	17653/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_028_Du-46	0.0270761	0	27550/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_029_Du-47	0.0447997	0	14245/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_030_Du-48	0.0282485	0	26308/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_031_Du-49	0.0268306	0	27819/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_032_Du-50	0.0239839	0	31186/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_033_Du-51	0.039969	0	16936/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_034_Du-52	0.0227358	0	32820/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_035_Du-53	0.0191996	0	38070/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_036_Du-54	0.0320766	0	22696/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_037_Du-55	0.0214615	0	34600/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_038_Du-56	0.0212541	0	34901/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_039_Du-57	0.0249565	0	29982/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_040_Du-58	0.0578114	0	9087/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_041_Du-60	0.0631963	0	7584/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	STI_LP_042_Du-61	0.0244998	0	30540/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_123_Du-263	0.047688	0	12868/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_124_Du-264	0.0197528	0	37182/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_125_Du-265	0.0385384	0	17841/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_126_Du-266	0.0330861	0	21844/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_127_Du-267	0.0398147	0	17031/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_128_Du-268	0.0180515	0	40001/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_129_Du-269	0.0254246	0	29423/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_130_Du-271	0.0188844	0	38588/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TIL_LP_131_Du-272	0.0229456	0	32538/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_115_Du-242	0.014548	0	46735/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_116_Du-243	0.0141736	0	47540/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_117_Du-244	0.0244376	0	30617/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_118_Du-245	0.0185379	0	39168/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_119_Du-246	0.0151656	0	45446/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_120_Du-248	0.0169196	0	42030/100000	no	not_flagged_negative_screen_not_proof
CROS_LP_091_Du-187	TULP_LP_121_Du-249	0.0191108	0	38215/100000	no	not_flagged_negative_screen_not_proof
